"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Georgia"	"13"	"Muscogee County, GA"	"13215"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	202824	Unreliable
	"Georgia"	"13"	"Muscogee County, GA"	"13215"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	200887	Unreliable
	"Georgia"	"13"	"Paulding County, GA"	"13223"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	140761	Unreliable
	"Georgia"	"13"	"Paulding County, GA"	"13223"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	24	142324	16.8629
	"Georgia"	"13"	"Paulding County, GA"	"13223"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	143542	Unreliable
	"Georgia"	"13"	"Paulding County, GA"	"13223"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	144800	Unreliable
	"Georgia"	"13"	"Paulding County, GA"	"13223"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	148987	Unreliable
	"Georgia"	"13"	"Paulding County, GA"	"13223"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	148987	Unreliable
	"Georgia"	"13"	"Richmond County, GA"	"13245"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	198489	Unreliable
	"Georgia"	"13"	"Richmond County, GA"	"13245"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	200549	Unreliable
	"Georgia"	"13"	"Richmond County, GA"	"13245"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	200549	Unreliable
	"Georgia"	"13"	"Richmond County, GA"	"13245"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	202587	Unreliable
	"Georgia"	"13"	"Richmond County, GA"	"13245"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	202003	Unreliable
	"Georgia"	"13"	"Richmond County, GA"	"13245"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	201368	Unreliable
	"Georgia"	"13"	"Spalding County, GA"	"13255"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	63865	Unreliable
	"Georgia"	"13"	"Walton County, GA"	"13297"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	85754	Unreliable
	"Hawaii"	"15"	"Hawaii County, HI"	"15001"	"2009"	"2009"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	14	183629	Unreliable
	"Hawaii"	"15"	"Hawaii County, HI"	"15001"	"2010"	"2010"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	10	185079	Unreliable
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	36	943177	3.8169
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	28	943177	2.9687
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	943177	Unreliable
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2010"	"2010"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	33	953207	3.4620
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	33	953207	3.4620
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	953207	Unreliable
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2010"	"2010"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	10	953207	Unreliable
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2011"	"2011"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	39	963607	4.0473
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	963607	2.5944
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	963607	Unreliable
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2011"	"2011"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	10	963607	Unreliable
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2012"	"2012"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	33	976372	3.3799
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	976372	Unreliable
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	976372	Unreliable
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2012"	"2012"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	976372	Unreliable
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2013"	"2013"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	39	983429	3.9657
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	983429	2.1354
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	31	983429	3.1522
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2014"	"2014"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	32	991788	3.2265
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	991788	Unreliable
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	31	991788	3.1257
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2014"	"2014"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	991788	Unreliable
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	388577	Unreliable
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	388577	Unreliable
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	392365	Unreliable
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	392365	Unreliable
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	400842	Unreliable
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	400842	Unreliable
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	409061	Unreliable
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	416464	Unreliable
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	416464	5.0425
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2014"	"2014"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	13	426236	Unreliable
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	426236	Unreliable
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	27	426236	6.3345
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2014"	"2014"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11	426236	Unreliable
	"Idaho"	"16"	"Bannock County, ID"	"16005"	"2009"	"2009"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	11	81994	Unreliable
	"Idaho"	"16"	"Bannock County, ID"	"16005"	"2010"	"2010"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	11	82839	Unreliable
	"Idaho"	"16"	"Bonneville County, ID"	"16019"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	103016	Unreliable
	"Idaho"	"16"	"Bonneville County, ID"	"16019"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	104234	Unreliable
	"Idaho"	"16"	"Bonneville County, ID"	"16019"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	105772	Unreliable
	"Idaho"	"16"	"Bonneville County, ID"	"16019"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	106684	Unreliable
	"Idaho"	"16"	"Bonneville County, ID"	"16019"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	107517	26.0424
	"Idaho"	"16"	"Bonneville County, ID"	"16019"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	108623	Unreliable
	"Idaho"	"16"	"Canyon County, ID"	"16027"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	188923	Unreliable
	"Idaho"	"16"	"Canyon County, ID"	"16027"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	203143	Unreliable
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	137407	Unreliable
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	142357	Unreliable
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	199968	Unreliable
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	201685	Unreliable
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	203276	Unreliable
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	204897	Unreliable
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	207133	11.1040
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2009"	"2009"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, dependence syndrome"	"F19.2"	11	5181728	Unreliable
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	397	5181728	7.6615
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	38	5181728	0.7333
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2009"	"2009"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	15	5181728	Unreliable
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2009"	"2009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	46	5181728	0.8877
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2010"	"2010"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, dependence syndrome"	"F19.2"	15	5194675	Unreliable
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	392	5194675	7.5462
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	42	5194675	0.8085
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2010"	"2010"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	27	5194675	0.5198
