"Notes"	"State"	"State Code"	"County"	"County Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Indiana"	"18"	"Lake County, IN"	"18089"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	13	3945998	Unreliable
	"Indiana"	"18"	"La Porte County, IN"	"18091"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	34	890428	3.8184
	"Indiana"	"18"	"La Porte County, IN"	"18091"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	73	890428	8.1983
	"Indiana"	"18"	"Lawrence County, IN"	"18093"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	29	367821	7.8843
	"Indiana"	"18"	"Madison County, IN"	"18095"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	59	1046629	5.6371
	"Indiana"	"18"	"Madison County, IN"	"18095"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	163	1046629	15.5738
	"Indiana"	"18"	"Madison County, IN"	"18095"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	21	1046629	2.0064
	"Indiana"	"18"	"Madison County, IN"	"18095"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	15	1046629	Unreliable
	"Indiana"	"18"	"Marion County, IN"	"18097"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	13	7323108	Unreliable
	"Indiana"	"18"	"Marion County, IN"	"18097"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	12	7323108	Unreliable
	"Indiana"	"18"	"Marion County, IN"	"18097"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	35	7323108	0.4779
	"Indiana"	"18"	"Marion County, IN"	"18097"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	397	7323108	5.4212
	"Indiana"	"18"	"Marion County, IN"	"18097"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	749	7323108	10.2279
	"Indiana"	"18"	"Marion County, IN"	"18097"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	18	7323108	Unreliable
	"Indiana"	"18"	"Marion County, IN"	"18097"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	17	7323108	Unreliable
	"Indiana"	"18"	"Marion County, IN"	"18097"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	107	7323108	1.4611
	"Indiana"	"18"	"Marion County, IN"	"18097"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	53	7323108	0.7237
	"Indiana"	"18"	"Marion County, IN"	"18097"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	94	7323108	1.2836
	"Indiana"	"18"	"Marshall County, IN"	"18099"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	376336	Unreliable
	"Indiana"	"18"	"Miami County, IN"	"18103"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	292364	Unreliable
	"Indiana"	"18"	"Monroe County, IN"	"18105"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	31	1119323	2.7695
	"Indiana"	"18"	"Monroe County, IN"	"18105"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	99	1119323	8.8446
	"Indiana"	"18"	"Monroe County, IN"	"18105"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	26	1119323	2.3228
	"Indiana"	"18"	"Montgomery County, IN"	"18107"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	44	305753	14.3907
	"Indiana"	"18"	"Morgan County, IN"	"18109"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	554384	3.7880
	"Indiana"	"18"	"Morgan County, IN"	"18109"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	94	554384	16.9558
	"Indiana"	"18"	"Noble County, IN"	"18113"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	380727	7.3544
	"Indiana"	"18"	"Owen County, IN"	"18119"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	170901	Unreliable
	"Indiana"	"18"	"Perry County, IN"	"18123"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	155184	Unreliable
	"Indiana"	"18"	"Porter County, IN"	"18127"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	140	1322993	10.5821
	"Indiana"	"18"	"Porter County, IN"	"18127"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	65	1322993	4.9131
	"Indiana"	"18"	"Porter County, IN"	"18127"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	15	1322993	Unreliable
	"Indiana"	"18"	"Pulaski County, IN"	"18131"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	105946	Unreliable
	"Indiana"	"18"	"Putnam County, IN"	"18133"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	302715	6.9372
	"Indiana"	"18"	"Randolph County, IN"	"18135"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	206814	9.6705
	"Indiana"	"18"	"Ripley County, IN"	"18137"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	229098	Unreliable
	"Indiana"	"18"	"Ripley County, IN"	"18137"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	13	229098	Unreliable
	"Indiana"	"18"	"St. Joseph County, IN"	"18141"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	134	2136852	6.2709
	"Indiana"	"18"	"St. Joseph County, IN"	"18141"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	90	2136852	4.2118
	"Indiana"	"18"	"St. Joseph County, IN"	"18141"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	29	2136852	1.3571
	"Indiana"	"18"	"Scott County, IN"	"18143"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	191641	Unreliable
	"Indiana"	"18"	"Scott County, IN"	"18143"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	52	191641	27.1341
	"Indiana"	"18"	"Shelby County, IN"	"18145"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	35	355926	9.8335
	"Indiana"	"18"	"Starke County, IN"	"18149"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	185726	15.0760
	"Indiana"	"18"	"Starke County, IN"	"18149"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	15	185726	Unreliable
	"Indiana"	"18"	"Sullivan County, IN"	"18153"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	33	170253	19.3829
	"Indiana"	"18"	"Tippecanoe County, IN"	"18157"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	1415067	1.7667
	"Indiana"	"18"	"Tippecanoe County, IN"	"18157"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	126	1415067	8.9042
	"Indiana"	"18"	"Tippecanoe County, IN"	"18157"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	14	1415067	Unreliable
	"Indiana"	"18"	"Tippecanoe County, IN"	"18157"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	12	1415067	Unreliable
	"Indiana"	"18"	"Tipton County, IN"	"18159"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	125934	Unreliable
	"Indiana"	"18"	"Vanderburgh County, IN"	"18163"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	12	1443195	Unreliable
	"Indiana"	"18"	"Vanderburgh County, IN"	"18163"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	63	1443195	4.3653
	"Indiana"	"18"	"Vanderburgh County, IN"	"18163"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	175	1443195	12.1259
	"Indiana"	"18"	"Vanderburgh County, IN"	"18163"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	10	1443195	Unreliable
	"Indiana"	"18"	"Vanderburgh County, IN"	"18163"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	18	1443195	Unreliable
	"Indiana"	"18"	"Vanderburgh County, IN"	"18163"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	73	1443195	5.0582
	"Indiana"	"18"	"Vigo County, IN"	"18167"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	31	863221	3.5912
	"Indiana"	"18"	"Vigo County, IN"	"18167"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	47	863221	5.4447
	"Indiana"	"18"	"Vigo County, IN"	"18167"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	16	863221	Unreliable
	"Indiana"	"18"	"Vigo County, IN"	"18167"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	28	863221	3.2437
	"Indiana"	"18"	"Wabash County, IN"	"18169"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	41	260879	15.7161
	"Indiana"	"18"	"Warrick County, IN"	"18173"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	482154	4.1481
	"Indiana"	"18"	"Washington County, IN"	"18175"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	224257	Unreliable
	"Indiana"	"18"	"Washington County, IN"	"18175"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	224257	Unreliable
	"Indiana"	"18"	"Wayne County, IN"	"18177"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	546548	3.6593
	"Indiana"	"18"	"Wayne County, IN"	"18177"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	95	546548	17.3818
	"Indiana"	"18"	"Wayne County, IN"	"18177"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	12	546548	Unreliable
	"Indiana"	"18"	"Wells County, IN"	"18179"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	222033	Unreliable
	"Indiana"	"18"	"White County, IN"	"18181"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	196419	10.6914
	"Indiana"	"18"	"Whitley County, IN"	"18183"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	12	266301	Unreliable
	"Iowa"	"19"	"Black Hawk County, IA"	"19013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	1053155	Unreliable
	"Iowa"	"19"	"Black Hawk County, IA"	"19013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	29	1053155	2.7536
	"Iowa"	"19"	"Cerro Gordo County, IA"	"19033"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	350247	Unreliable
	"Iowa"	"19"	"Clinton County, IA"	"19045"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	389537	Unreliable
	"Iowa"	"19"	"Dallas County, IA"	"19049"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	566353	Unreliable
	"Iowa"	"19"	"Des Moines County, IA"	"19057"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	26	322238	8.0686
	"Iowa"	"19"	"Dubuque County, IA"	"19061"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	758057	Unreliable
	"Iowa"	"19"	"Dubuque County, IA"	"19061"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	758057	Unreliable
	"Iowa"	"19"	"Jasper County, IA"	"19099"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	294313	Unreliable
