"Notes"	"Year"	"Year Code"	"State"	"State Code"	"County"	"County Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"2007"	"2007"	"Texas"	"48"	"Harris County, TX"	"48201"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	243	3863344	6.3
	"2007"	"2007"	"Texas"	"48"	"Harris County, TX"	"48201"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	14	3863344	Unreliable
	"2007"	"2007"	"Texas"	"48"	"Harris County, TX"	"48201"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	10	3863344	Unreliable
	"2007"	"2007"	"Texas"	"48"	"Harris County, TX"	"48201"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	42	3863344	1.1
	"2007"	"2007"	"Texas"	"48"	"Hidalgo County, TX"	"48215"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	715264	Unreliable
	"2007"	"2007"	"Texas"	"48"	"Jefferson County, TX"	"48245"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	247629	Unreliable
	"2007"	"2007"	"Texas"	"48"	"Liberty County, TX"	"48291"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	74515	Unreliable
	"2007"	"2007"	"Texas"	"48"	"Lubbock County, TX"	"48303"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	265215	Unreliable
	"2007"	"2007"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	10	411416	Unreliable
	"2007"	"2007"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	411416	4.9
	"2007"	"2007"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	27	411416	6.6
	"2007"	"2007"	"Texas"	"48"	"Nueces County, TX"	"48355"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	24	330512	7.3
	"2007"	"2007"	"Texas"	"48"	"Orange County, TX"	"48361"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	82255	Unreliable
	"2007"	"2007"	"Texas"	"48"	"Smith County, TX"	"48423"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	199953	Unreliable
	"2007"	"2007"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	17	1707157	Unreliable
	"2007"	"2007"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	50	1707157	2.9
	"2007"	"2007"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	50	1707157	2.9
	"2007"	"2007"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	17	1707157	Unreliable
	"2007"	"2007"	"Texas"	"48"	"Travis County, TX"	"48453"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	42	955399	4.4
	"2007"	"2007"	"Texas"	"48"	"Travis County, TX"	"48453"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	31	955399	3.2
	"2007"	"2007"	"Texas"	"48"	"Travis County, TX"	"48453"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11	955399	Unreliable
	"2007"	"2007"	"Texas"	"48"	"Webb County, TX"	"48479"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	234594	Unreliable
	"2007"	"2007"	"Utah"	"49"	"Davis County, UT"	"49011"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	17	288236	Unreliable
	"2007"	"2007"	"Utah"	"49"	"Davis County, UT"	"49011"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	11	288236	Unreliable
	"2007"	"2007"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	12	983719	Unreliable
	"2007"	"2007"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	29	983719	2.9
	"2007"	"2007"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	22	983719	2.2
	"2007"	"2007"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	19	983719	Unreliable
	"2007"	"2007"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	14	983719	Unreliable
	"2007"	"2007"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	63	983719	6.4
	"2007"	"2007"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	59	983719	6.0
	"2007"	"2007"	"Utah"	"49"	"Utah County, UT"	"49049"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	469574	Unreliable
	"2007"	"2007"	"Utah"	"49"	"Utah County, UT"	"49049"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	27	469574	5.7
	"2007"	"2007"	"Utah"	"49"	"Utah County, UT"	"49049"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	21	469574	4.5
	"2007"	"2007"	"Utah"	"49"	"Weber County, UT"	"49057"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	12	217567	Unreliable
	"2007"	"2007"	"Utah"	"49"	"Weber County, UT"	"49057"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	16	217567	Unreliable
	"2007"	"2007"	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	1027727	Unreliable
	"2007"	"2007"	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	1027727	Unreliable
	"2007"	"2007"	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	15	1027727	Unreliable
	"2007"	"2007"	"Virginia"	"51"	"Wise County, VA"	"51195"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	41543	Unreliable
	"2007"	"2007"	"Virginia"	"51"	"Norfolk city, VA"	"51710"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	241248	9.1
	"2007"	"2007"	"Virginia"	"51"	"Norfolk city, VA"	"51710"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	241248	Unreliable
	"2007"	"2007"	"Virginia"	"51"	"Richmond city, VA"	"51760"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	27	200201	13.5
	"2007"	"2007"	"Virginia"	"51"	"Virginia Beach city, VA"	"51810"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	434732	5.3
	"2007"	"2007"	"Virginia"	"51"	"Virginia Beach city, VA"	"51810"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	434732	Unreliable
	"2007"	"2007"	"Washington"	"53"	"Benton County, WA"	"53005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	161669	Unreliable
	"2007"	"2007"	"Washington"	"53"	"Clallam County, WA"	"53009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	70186	Unreliable
	"2007"	"2007"	"Washington"	"53"	"Clark County, WA"	"53011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	29	408820	7.1
	"2007"	"2007"	"Washington"	"53"	"King County, WA"	"53033"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	11	1847986	Unreliable
	"2007"	"2007"	"Washington"	"53"	"King County, WA"	"53033"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	90	1847986	4.9
	"2007"	"2007"	"Washington"	"53"	"King County, WA"	"53033"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	109	1847986	5.9
	"2007"	"2007"	"Washington"	"53"	"King County, WA"	"53033"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	22	1847986	1.2
	"2007"	"2007"	"Washington"	"53"	"Kitsap County, WA"	"53035"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	244105	Unreliable
	"2007"	"2007"	"Washington"	"53"	"Pierce County, WA"	"53053"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	11	772484	Unreliable
	"2007"	"2007"	"Washington"	"53"	"Pierce County, WA"	"53053"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	51	772484	6.6
	"2007"	"2007"	"Washington"	"53"	"Pierce County, WA"	"53053"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	33	772484	4.3
	"2007"	"2007"	"Washington"	"53"	"Snohomish County, WA"	"53061"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	27	683997	3.9
	"2007"	"2007"	"Washington"	"53"	"Snohomish County, WA"	"53061"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	62	683997	9.1
	"2007"	"2007"	"Washington"	"53"	"Spokane County, WA"	"53063"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	456150	5.5
	"2007"	"2007"	"Washington"	"53"	"Spokane County, WA"	"53063"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	54	456150	11.8
	"2007"	"2007"	"Washington"	"53"	"Spokane County, WA"	"53063"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	13	456150	Unreliable
	"2007"	"2007"	"Washington"	"53"	"Thurston County, WA"	"53067"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	237772	Unreliable
	"2007"	"2007"	"Washington"	"53"	"Yakima County, WA"	"53077"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	232733	Unreliable
	"2007"	"2007"	"West Virginia"	"54"	"Cabell County, WV"	"54011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	95059	Unreliable
	"2007"	"2007"	"West Virginia"	"54"	"Cabell County, WV"	"54011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	95059	29.5
	"2007"	"2007"	"West Virginia"	"54"	"Fayette County, WV"	"54019"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	46243	Unreliable
	"2007"	"2007"	"West Virginia"	"54"	"Kanawha County, WV"	"54039"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	192354	Unreliable
	"2007"	"2007"	"West Virginia"	"54"	"Kanawha County, WV"	"54039"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	192354	Unreliable
	"2007"	"2007"	"West Virginia"	"54"	"Logan County, WV"	"54045"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	36443	Unreliable
	"2007"	"2007"	"West Virginia"	"54"	"McDowell County, WV"	"54047"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	22746	Unreliable
	"2007"	"2007"	"West Virginia"	"54"	"Mercer County, WV"	"54055"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	61615	Unreliable
	"2007"	"2007"	"West Virginia"	"54"	"Raleigh County, WV"	"54081"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	78323	Unreliable
	"2007"	"2007"	"West Virginia"	"54"	"Wyoming County, WV"	"54109"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	24078	Unreliable
	"2007"	"2007"	"Wisconsin"	"55"	"Dane County, WI"	"55025"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	471644	Unreliable
	"2007"	"2007"	"Wisconsin"	"55"	"Dane County, WI"	"55025"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	471644	Unreliable
	"2007"	"2007"	"Wisconsin"	"55"	"Kenosha County, WI"	"55059"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	163223	Unreliable
	"2007"	"2007"	"Wisconsin"	"55"	"Kenosha County, WI"	"55059"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	163223	Unreliable
	"2007"	"2007"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	105	931453	11.3
	"2007"	"2007"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	60	931453	6.4
	"2007"	"2007"	"Wisconsin"	"55"	"Racine County, WI"	"55101"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	194395	Unreliable
