,Year,State,State Code,County,County Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,County Name,State_Code
1562,2009,California,6.0,"San Diego County, CA",6073.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,42.0,3061203.0,1.4,San Diego County,CA
1563,2009,California,6.0,"San Diego County, CA",6073.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,82.0,3061203.0,2.7,San Diego County,CA
1564,2009,California,6.0,"San Diego County, CA",6073.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,164.0,3061203.0,5.4,San Diego County,CA
1565,2009,California,6.0,"San Diego County, CA",6073.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,19.0,3061203.0,Unreliable,San Diego County,CA
1566,2009,California,6.0,"San Diego County, CA",6073.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,54.0,3061203.0,1.8,San Diego County,CA
1567,2009,California,6.0,"San Francisco County, CA",6075.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,12.0,801922.0,Unreliable,San Francisco County,CA
1568,2009,California,6.0,"San Francisco County, CA",6075.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,66.0,801922.0,8.2,San Francisco County,CA
1569,2009,California,6.0,"San Francisco County, CA",6075.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,74.0,801922.0,9.2,San Francisco County,CA
1570,2009,California,6.0,"San Francisco County, CA",6075.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,801922.0,Unreliable,San Francisco County,CA
1571,2009,California,6.0,"San Joaquin County, CA",6077.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,26.0,677736.0,3.8,San Joaquin County,CA
1572,2009,California,6.0,"San Joaquin County, CA",6077.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24.0,677736.0,3.5,San Joaquin County,CA
1573,2009,California,6.0,"San Joaquin County, CA",6077.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,54.0,677736.0,8.0,San Joaquin County,CA
1574,2009,California,6.0,"San Luis Obispo County, CA",6079.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,268145.0,Unreliable,San Luis Obispo County,CA
1575,2009,California,6.0,"San Luis Obispo County, CA",6079.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,268145.0,Unreliable,San Luis Obispo County,CA
1576,2009,California,6.0,"San Mateo County, CA",6081.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,713617.0,Unreliable,San Mateo County,CA
1577,2009,California,6.0,"San Mateo County, CA",6081.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,713617.0,Unreliable,San Mateo County,CA
1578,2009,California,6.0,"San Mateo County, CA",6081.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,13.0,713617.0,Unreliable,San Mateo County,CA
1579,2009,California,6.0,"Santa Barbara County, CA",6083.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,420356.0,Unreliable,Santa Barbara County,CA
1580,2009,California,6.0,"Santa Barbara County, CA",6083.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,38.0,420356.0,9.0,Santa Barbara County,CA
1581,2009,California,6.0,"Santa Clara County, CA",6085.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,27.0,1765137.0,1.5,Santa Clara County,CA
1582,2009,California,6.0,"Santa Clara County, CA",6085.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,33.0,1765137.0,1.9,Santa Clara County,CA
1583,2009,California,6.0,"Santa Clara County, CA",6085.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27.0,1765137.0,1.5,Santa Clara County,CA
1584,2009,California,6.0,"Santa Clara County, CA",6085.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,15.0,1765137.0,Unreliable,Santa Clara County,CA
1585,2009,California,6.0,"Santa Cruz County, CA",6087.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23.0,260009.0,8.8,Santa Cruz County,CA
1586,2009,California,6.0,"Shasta County, CA",6089.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,177279.0,Unreliable,Shasta County,CA
1587,2009,California,6.0,"Shasta County, CA",6089.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,31.0,177279.0,17.5,Shasta County,CA
1588,2009,California,6.0,"Solano County, CA",6095.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,410290.0,Unreliable,Solano County,CA
1589,2009,California,6.0,"Sonoma County, CA",6097.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,479479.0,Unreliable,Sonoma County,CA
1590,2009,California,6.0,"Sonoma County, CA",6097.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,479479.0,Unreliable,Sonoma County,CA
1591,2009,California,6.0,"Stanislaus County, CA",6099.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24.0,511536.0,4.7,Stanislaus County,CA
1592,2009,California,6.0,"Stanislaus County, CA",6099.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,28.0,511536.0,5.5,Stanislaus County,CA
1593,2009,California,6.0,"Tulare County, CA",6107.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19.0,436987.0,Unreliable,Tulare County,CA
1594,2009,California,6.0,"Ventura County, CA",6111.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,35.0,815130.0,4.3,Ventura County,CA
1595,2009,California,6.0,"Ventura County, CA",6111.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,815130.0,2.5,Ventura County,CA
1596,2009,California,6.0,"Ventura County, CA",6111.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11.0,815130.0,Unreliable,Ventura County,CA
1692,2009,Georgia,13.0,"Carroll County, GA",13045.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,110433.0,Unreliable,Carroll County,GA
1693,2009,Georgia,13.0,"Cherokee County, GA",13057.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,212232.0,Unreliable,Cherokee County,GA
1694,2009,Georgia,13.0,"Cobb County, GA",13067.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23.0,684776.0,3.4,Cobb County,GA
1695,2009,Georgia,13.0,"Cobb County, GA",13067.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,47.0,684776.0,6.9,Cobb County,GA
1696,2009,Georgia,13.0,"DeKalb County, GA",13089.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,690658.0,Unreliable,DeKalb County,GA
1697,2009,Georgia,13.0,"DeKalb County, GA",13089.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,690658.0,Unreliable,DeKalb County,GA
1698,2009,Georgia,13.0,"Fulton County, GA",13121.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,40.0,905511.0,4.4,Fulton County,GA
1699,2009,Georgia,13.0,"Fulton County, GA",13121.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27.0,905511.0,3.0,Fulton County,GA
1700,2009,Georgia,13.0,"Gwinnett County, GA",13135.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,10.0,796276.0,Unreliable,Gwinnett County,GA
1701,2009,Georgia,13.0,"Gwinnett County, GA",13135.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,796276.0,Unreliable,Gwinnett County,GA
1702,2009,Georgia,13.0,"Gwinnett County, GA",13135.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,796276.0,Unreliable,Gwinnett County,GA
1703,2009,Georgia,13.0,"Henry County, GA",13151.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,199622.0,Unreliable,Henry County,GA
1704,2009,Georgia,13.0,"Paulding County, GA",13223.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,140761.0,Unreliable,Paulding County,GA
1705,2009,Georgia,13.0,"Richmond County, GA",13245.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,198489.0,Unreliable,Richmond County,GA
1706,2009,Hawaii,15.0,"Hawaii County, HI",15001.0,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,14.0,183629.0,Unreliable,Hawaii County,HI
1707,2009,Hawaii,15.0,"Honolulu County, HI",15003.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,36.0,943177.0,3.8,Honolulu County,HI
1708,2009,Hawaii,15.0,"Honolulu County, HI",15003.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,28.0,943177.0,3.0,Honolulu County,HI
1709,2009,Hawaii,15.0,"Honolulu County, HI",15003.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,943177.0,Unreliable,Honolulu County,HI
1762,2009,Iowa,19.0,"Polk County, IA",19153.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,425737.0,Unreliable,Polk County,IA
1763,2009,Iowa,19.0,"Polk County, IA",19153.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,425737.0,Unreliable,Polk County,IA
1764,2009,Kansas,20.0,"Johnson County, KS",20091.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,539396.0,Unreliable,Johnson County,KS
1765,2009,Kansas,20.0,"Johnson County, KS",20091.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11.0,539396.0,Unreliable,Johnson County,KS
1766,2009,Kansas,20.0,"Sedgwick County, KS",20173.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,495006.0,Unreliable,Sedgwick County,KS
1767,2009,Kansas,20.0,"Sedgwick County, KS",20173.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,36.0,495006.0,7.3,Sedgwick County,KS
1768,2009,Kansas,20.0,"Sedgwick County, KS",20173.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11.0,495006.0,Unreliable,Sedgwick County,KS
1769,2009,Kansas,20.0,"Shawnee County, KS",20177.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,176786.0,Unreliable,Shawnee County,KS
1796,2009,Maine,23.0,"Cumberland County, ME",23005.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,281969.0,Unreliable,Cumberland County,ME
1797,2009,Maine,23.0,"York County, ME",23031.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,197192.0,Unreliable,York County,ME
1812,2009,Massachusetts,25.0,"Barnstable County, MA",25001.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,215994.0,Unreliable,Barnstable County,MA
1813,2009,Massachusetts,25.0,"Berkshire County, MA",25003.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,131264.0,Unreliable,Berkshire County,MA
1814,2009,Massachusetts,25.0,"Bristol County, MA",25005.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,11.0,547324.0,Unreliable,Bristol County,MA
